bug_id,bug_title,bug_description,bug_tags,severity,priority,normalized_bug_title,bug_text
206713,VPD_Ident-Number is missing,,2406_Bugs; Team 1,2 - High,,vpd_ident-number is missing,"Normalized Title: vpd_ident-number is missing
Original Title: VPD_Ident-Number is missing
Tags: 2406_Bugs; Team 1
Severity: 2 - High
Description: nan"
107675,Unable to load SA revision BoM structure,,R_24.01; UAT,2 - High,2.0,unable to load sa revision bom structure,"Normalized Title: unable to load sa revision bom structure
Original Title: Unable to load SA revision BoM structure
Tags: R_24.01; UAT
Severity: 2 - High
Description: nan"
102785,96685 necessary implementation for the test case not yet completed,,R_24.01; SRT; Team 3,3 - Medium,2.0,necessary implementation for the test case not yet completed,"Normalized Title: necessary implementation for the test case not yet completed
Original Title: 96685 necessary implementation for the test case not yet completed
Tags: R_24.01; SRT; Team 3
Severity: 3 - Medium
Description: nan"
189920,Able to attach Released revision to ECO Solution Item,,,,,able to attach released revision to eco solution item,"Normalized Title: able to attach released revision to eco solution item
Original Title: Able to attach Released revision to ECO Solution Item
Tags: nan
Severity: nan
Description: nan"
208244,Drawing is not getting created in NX Managed Mode,,2406_Bugs; Awaiting-feedback; Team 1,2 - High,2.0,drawing is not getting created in nx managed mode,"Normalized Title: drawing is not getting created in nx managed mode
Original Title: Drawing is not getting created in NX Managed Mode
Tags: 2406_Bugs; Awaiting-feedback; Team 1
Severity: 2 - High
Description: nan"
123255,DS-feature not available in Central test to add in DataModel,,team3,,,ds-feature not available in central test to add in datamodel,"Normalized Title: ds-feature not available in central test to add in datamodel
Original Title: DS-feature not available in Central test to add in DataModel
Tags: team3
Severity: nan
Description: nan"
99337,PLATON- NX- Central test: Write access denied pop displays in NX though user is owner of the part,,TestTeam_NA,2 - High,2.0,platon- nx- central test: write access denied pop displays in nx though user is owner of the part,"Normalized Title: platon- nx- central test: write access denied pop displays in nx though user is owner of the part
Original Title: PLATON- NX- Central test: Write access denied pop displays in NX though user is owner of the part
Tags: TestTeam_NA
Severity: 2 - High
Description: nan"
107842,Production configuration: technical codes couldn't be written in the variants - there was an error window which say wrong entered content.,,R_24.01; UAT,4 - Low,4.0,production configuration: technical codes couldn't be written in the variants - there was an error window which say wrong entered content.,"Normalized Title: production configuration: technical codes couldn't be written in the variants - there was an error window which say wrong entered content.
Original Title: Production configuration: technical codes couldn't be written in the variants - there was an error window which say wrong entered content.
Tags: R_24.01; UAT
Severity: 4 - Low
Description: nan"
220774,ARR202410011603: Cannot create a TIFF from the workflow: DT-Create TIFF,,,3 - Medium,,arr: cannot create a tiff from the workflow: dt-create tiff,"Normalized Title: arr: cannot create a tiff from the workflow: dt-create tiff
Original Title: ARR202410011603: Cannot create a TIFF from the workflow: DT-Create TIFF
Tags: nan
Severity: 3 - Medium
Description: nan"
108395,Viewer/designer able to Save as product structure,,R_24.01; UAT,3 - Medium,,viewer/designer able to save as product structure,"Normalized Title: viewer/designer able to save as product structure
Original Title: Viewer/designer able to Save as product structure
Tags: R_24.01; UAT
Severity: 3 - Medium
Description: nan"
220407,Incorrect Relative Transformation Matrix - New Test Env,,Team 4,,,incorrect relative transformation matrix - new test env,"Normalized Title: incorrect relative transformation matrix - new test env
Original Title: Incorrect Relative Transformation Matrix - New Test Env
Tags: Team 4
Severity: nan
Description: nan"
178608,DHAA000 >>> MIG000002008621 >>> 0001.002 >>> Components Part Revisions Not Available >>> MIG 01 + NX >>> TT_BATCH1_LOAD_02_MAY,,5cDMU; Team 4,3 - Medium,2.0,dhaa >>> mig >>> . >>> components part revisions not available >>> mig + nx >>> tt_batch_load__may,"Normalized Title: dhaa >>> mig >>> . >>> components part revisions not available >>> mig + nx >>> tt_batch_load__may
Original Title: DHAA000 >>> MIG000002008621 >>> 0001.002 >>> Components Part Revisions Not Available >>> MIG 01 + NX >>> TT_BATCH1_LOAD_02_MAY
Tags: 5cDMU; Team 4
Severity: 3 - Medium
Description: nan"
220973,Incorrect Release Date Info - New Test Env,,Team 4,,,incorrect release date info - new test env,"Normalized Title: incorrect release date info - new test env
Original Title: Incorrect Release Date Info - New Test Env
Tags: Team 4
Severity: nan
Description: nan"
221067,Wrong part number Info - New Test Env,,Team 4,,,wrong part number info - new test env,"Normalized Title: wrong part number info - new test env
Original Title: Wrong part number Info - New Test Env
Tags: Team 4
Severity: nan
Description: nan"
99835,N000000000053 Revision 0001.001| Frozen State,,Spillover; T4_Taskforce; Team 2; Team 3,3 - Medium,2.0,n revision . | frozen state,"Normalized Title: n revision . | frozen state
Original Title: N000000000053 Revision 0001.001| Frozen State
Tags: Spillover; T4_Taskforce; Team 2; Team 3
Severity: 3 - Medium
Description: nan"
120082,Object type showing two times in search type,,Team 5,,,object type showing two times in search type,"Normalized Title: object type showing two times in search type
Original Title: Object type showing two times in search type
Tags: Team 5
Severity: nan
Description: nan"
141243,RM | Unable to complete SWAN job workflow,,,3 - Medium,,rm | unable to complete swan job workflow,"Normalized Title: rm | unable to complete swan job workflow
Original Title: RM | Unable to complete SWAN job workflow
Tags: nan
Severity: 3 - Medium
Description: nan"
107823,"We cannot see the material name, which was applied on a body.",,R_24.01; UAT,3 - Medium,3.0,"we cannot see the material name, which was applied on a body.","Normalized Title: we cannot see the material name, which was applied on a body.
Original Title: We cannot see the material name, which was applied on a body.
Tags: R_24.01; UAT
Severity: 3 - Medium
Description: nan"
123004,Assigned Material is not visible in NX Properties,,PI4; Team 1,3 - Medium,3.0,assigned material is not visible in nx properties,"Normalized Title: assigned material is not visible in nx properties
Original Title: Assigned Material is not visible in NX Properties
Tags: PI4; Team 1
Severity: 3 - Medium
Description: nan"
156066,Error during saving Component usage table,,Team 2,,,error during saving component usage table,"Normalized Title: error during saving component usage table
Original Title: Error during saving Component usage table
Tags: Team 2
Severity: nan
Description: nan"
160457,Trafo Code column is not updated after Component usage Table edition,,Team 2,2 - High,,trafo code column is not updated after component usage table edition,"Normalized Title: trafo code column is not updated after component usage table edition
Original Title: Trafo Code column is not updated after Component usage Table edition
Tags: Team 2
Severity: 2 - High
Description: nan"
160629,DM | Not able to Check Out component usage table,,Team 2,2 - High,,dm | not able to check out component usage table,"Normalized Title: dm | not able to check out component usage table
Original Title: DM | Not able to Check Out component usage table
Tags: Team 2
Severity: 2 - High
Description: nan"
180497,Not able to add component revision to component usage table.,,14.3_Bugs; Team 2,,,not able to add component revision to component usage table.,"Normalized Title: not able to add component revision to component usage table.
Original Title: Not able to add component revision to component usage table.
Tags: 14.3_Bugs; Team 2
Severity: nan
Description: nan"
217980,Not able to check out component usage table,,SRT_Wave1,2 - High,2.0,not able to check out component usage table,"Normalized Title: not able to check out component usage table
Original Title: Not able to check out component usage table
Tags: SRT_Wave1
Severity: 2 - High
Description: nan"
123031,Not able to Revise Release Relevant object,,Team 1,3 - Medium,,not able to revise release relevant object,"Normalized Title: not able to revise release relevant object
Original Title: Not able to Revise Release Relevant object
Tags: Team 1
Severity: 3 - Medium
Description: nan"
107984,DVAA000_Z504900 Revision 1.001 Z-Components beneath wrong SA Revision,,SA; T4_Taskforce; Team 4,2 - High,2.0,dvaa_z revision . z-components beneath wrong sa revision,"Normalized Title: dvaa_z revision . z-components beneath wrong sa revision
Original Title: DVAA000_Z504900 Revision 1.001 Z-Components beneath wrong SA Revision
Tags: SA; T4_Taskforce; Team 4
Severity: 2 - High
Description: nan"
303836,TB.planner INT not launching (not working),,Blocked/Failed_BuSc; PreProd02; smoke; SRT2_C1,1 - Critical,,tb.planner int not launching (not working),"Normalized Title: tb.planner int not launching (not working)
Original Title: TB.planner INT not launching (not working)
Tags: Blocked/Failed_BuSc; PreProd02; smoke; SRT2_C1
Severity: 1 - Critical
Description: nan"
